run_dir,params_1000000_sha256,params_1000000_bytes,params_1000000_mtime,has_config,has_eval_csv,config_bytes,eval_bytes,train_log,has_train_log,train_log_bytes
hopper-medium-v2_tau20_mpi4_seed1,632317092aa2b91ad4888428f5e2780e409c6beeb4fe913f027f758636b3207f,5862990,2026-08-29T20:13:52,True,True,652,188,hopper-medium-v2_tau20_mpi4_seed1.log,True,1204
hopper-medium-v2_tau20_mpi4_seed2,4a8c8ec8f847f1d38b69980bbdb9f2717dfaf6ec1c020d07b07a364f0e4ede63,5862990,2026-08-30T16:31:26,True,True,652,193,hopper-medium-v2_tau20_mpi4_seed2.log,True,1203
hopper-medium-v2_tau20_mpi4_seed3,1597791fa17f903891d7e059604cbc582fd57e4e4822774fd3180711445e048e,5862990,2026-08-30T16:31:26,True,True,652,189,hopper-medium-v2_tau20_mpi4_seed3.log,True,1204
hopper-medium-v2_tau4_mpi4_seed0,83a735be5243ace9067983555a892a1217e66502431b4638d09d9136fa82bc78,5862990,2026-08-29T19:15:49,True,True,651,190,hopper-medium-v2_tau4_mpi4_seed0.log,True,1201
hopper-medium-v2_tau4_mpi4_seed1,67960202262e9ca1bc6e1067dd43decf6f293a528fb028bd5404f6edf07b4d50,5862990,2026-08-29T19:15:49,True,True,651,185,hopper-medium-v2_tau4_mpi4_seed1.log,True,1201
hopper-medium-v2_tau4_mpi4_seed2,6ff913115440ca795946b04abbf1add1aaa4da7031cf577a609e42988eff1b3d,5862990,2026-08-30T15:33:23,True,True,651,189,hopper-medium-v2_tau4_mpi4_seed2.log,True,1201
hopper-medium-v2_tau4_mpi4_seed3,64ffdcc39cdd44ce519260128f9689770a47a6c955215c494889d01002517ea5,5862990,2026-08-30T15:33:24,True,True,651,187,hopper-medium-v2_tau4_mpi4_seed3.log,True,1201
hopper-medium-v2_tau7_mpi4_seed0,d7fc2be45693dc63c94c309789a18c04a7456a1678a52bf9dd4527c022750c5c,5862990,2026-08-29T19:25:29,True,True,651,190,hopper-medium-v2_tau7_mpi4_seed0.log,True,1201
hopper-medium-v2_tau7_mpi4_seed1,003916d3883551651fece3a23e7c60a6d3e45e3e427c2516e70aa30fb29ed823,5862990,2026-08-29T19:25:29,True,True,651,191,hopper-medium-v2_tau7_mpi4_seed1.log,True,1201
hopper-medium-v2_tau7_mpi4_seed2,09048dfb88f6708e83529841d9a9c0f85f6bb570bf436eb50ffcb485ea5714b4,5862990,2026-08-30T15:43:03,True,True,651,190,hopper-medium-v2_tau7_mpi4_seed2.log,True,1201
hopper-medium-v2_tau7_mpi4_seed3,94eb5a5d7cc56bf241b51eb4811427c263281fe9f0601df13783e0d0d6983f08,5862990,2026-08-30T15:43:04,True,True,651,188,hopper-medium-v2_tau7_mpi4_seed3.log,True,1201
walker2d-expert-v2_tau0.05_mpi4_seed0,19e2bd9d941a78ae9d5ef6de6723ab59f89fa4ccdebe7a9b7ceaa4293cb155f4,6056732,2026-08-30T12:11:42,True,True,654,195,walker2d-expert-v2_tau0.05_mpi4_seed0.log,True,1219
walker2d-expert-v2_tau0.05_mpi4_seed1,95ae1d303bf09f5d8c26170c3b443b395f646c94267d5fa2889d521a1fe0a27c,6056732,2026-08-30T12:11:42,True,True,654,193,walker2d-expert-v2_tau0.05_mpi4_seed1.log,True,1219
walker2d-expert-v2_tau0.05_mpi4_seed2,bf95ddf13f554bfb2f38b5b0690a032b17b4ea1a3ac66f65f80e8cb011e1e022,6056732,2026-08-31T08:28:02,True,True,654,193,walker2d-expert-v2_tau0.05_mpi4_seed2.log,True,1219
walker2d-expert-v2_tau0.05_mpi4_seed3,db1b5dd7c087f19174957a5e7c0d64756186c9abadb4cbaae197fff440149d8c,6056732,2026-08-31T08:28:03,True,True,654,195,walker2d-expert-v2_tau0.05_mpi4_seed3.log,True,1219
walker2d-expert-v2_tau0.1_mpi4_seed0,d4bf657df21eee9507c2f7bfb62161c4140c45848615b47be0efabd6471310b5,6056732,2026-08-30T12:21:23,True,True,653,193,walker2d-expert-v2_tau0.1_mpi4_seed0.log,True,1216
walker2d-expert-v2_tau0.1_mpi4_seed1,a0d632a23e7a8b7732795556c1838ed384b29d85fb27aef32e5de4fff8715b81,6056732,2026-08-30T12:21:23,True,True,653,192,walker2d-expert-v2_tau0.1_mpi4_seed1.log,True,1216
walker2d-expert-v2_tau0.1_mpi4_seed2,232f25089b87064e49545cd79c1498ce1c05622032fe27d73f7165175565cf1b,6056732,2026-08-31T08:37:42,True,True,653,193,walker2d-expert-v2_tau0.1_mpi4_seed2.log,True,1216
walker2d-expert-v2_tau0.1_mpi4_seed3,fd99bf8e12c0e765f19476701860c4c6a00ec56685f0b612c5b44252da1c43e2,6056732,2026-08-31T08:37:43,True,True,653,194,walker2d-expert-v2_tau0.1_mpi4_seed3.log,True,1216
walker2d-expert-v2_tau0.2_mpi4_seed0,7662c2cc4991ed501bddf682c81205747308cf7c31f0cc47a5850bae25d8ec7e,6056732,2026-08-30T12:31:03,True,True,653,192,walker2d-expert-v2_tau0.2_mpi4_seed0.log,True,1216
walker2d-expert-v2_tau0.2_mpi4_seed1,d1cf3ec707f2d2b6f9b4bede9c92311c2b64d2cef67b2115bc25b2506fafa0ec,6056732,2026-08-30T12:31:03,True,True,653,193,walker2d-expert-v2_tau0.2_mpi4_seed1.log,True,1216
walker2d-expert-v2_tau0.2_mpi4_seed2,cc717a6854558c703f4b5c97947d361272c95f04e806eaf2830625303df5205f,6056732,2026-08-31T08:47:23,True,True,653,189,walker2d-expert-v2_tau0.2_mpi4_seed2.log,True,1216
walker2d-expert-v2_tau0.2_mpi4_seed3,d19457fa5ea3e48762279a2989406b3e7d1f6d1e9e3de4bbed566d60e9b9d75d,6056732,2026-08-31T08:47:23,True,True,653,192,walker2d-expert-v2_tau0.2_mpi4_seed3.log,True,1216
walker2d-expert-v2_tau0.4_mpi4_seed0,3b2ffa03491f3f6af97726cc551f7ddba3b65d84296b0c6f2a5d385b8228f412,6056732,2026-08-30T12:40:44,True,True,653,191,walker2d-expert-v2_tau0.4_mpi4_seed0.log,True,1216
walker2d-expert-v2_tau0.4_mpi4_seed1,385e2cffdda861134d13015740e2f1316e107b61af4e88e8f6c91a5671dc9c92,6056732,2026-08-30T12:40:44,True,True,653,193,walker2d-expert-v2_tau0.4_mpi4_seed1.log,True,1216
walker2d-expert-v2_tau0.4_mpi4_seed2,8e862b6951c586a98739e05bbcc5cc2bf1bec116cfde7e1d4f93efb67102776d,6056732,2026-08-31T08:57:04,True,True,653,192,walker2d-expert-v2_tau0.4_mpi4_seed2.log,True,1216
walker2d-expert-v2_tau0.4_mpi4_seed3,6da4864fec33e804e994d7c6a714dd9be624743f8b5e29f1e48e1ae5c6a9b56c,6056732,2026-08-31T08:57:04,True,True,653,190,walker2d-expert-v2_tau0.4_mpi4_seed3.log,True,1216
walker2d-expert-v2_tau0.7_mpi4_seed0,99b6e204e1ca0c99c4f7707f99201f58ba59067b19d634c242f697d18d2131c9,6056732,2026-08-30T12:50:24,True,True,653,189,walker2d-expert-v2_tau0.7_mpi4_seed0.log,True,1216
walker2d-expert-v2_tau0.7_mpi4_seed1,03c85fb332726cf66c6a6310c5a7406873542ab57af92f1ae59562aad7016ab4,6056732,2026-08-30T12:50:24,True,True,653,191,walker2d-expert-v2_tau0.7_mpi4_seed1.log,True,1216
walker2d-expert-v2_tau0.7_mpi4_seed2,50e5a296c24abea50d70214ca97d21fe2a0055f2a532f65373352564de8874d6,6056732,2026-08-31T09:06:45,True,True,653,190,walker2d-expert-v2_tau0.7_mpi4_seed2.log,True,1216
walker2d-expert-v2_tau0.7_mpi4_seed3,5856d94680d6640b7334513aecc6801063a5fef2d52a2c5361f9e51fd0baa942,6056732,2026-08-31T09:06:45,True,True,653,193,walker2d-expert-v2_tau0.7_mpi4_seed3.log,True,1216
walker2d-expert-v2_tau1.5_mpi4_seed0,05ddb6f48e4a546ad87ff850485c129337ceb63ef59f68d18a515fd022055e85,6056732,2026-08-30T13:00:04,True,True,653,189,walker2d-expert-v2_tau1.5_mpi4_seed0.log,True,1216
walker2d-expert-v2_tau1.5_mpi4_seed1,48294edc54e48e59c3b3fc5a5d670ca21361a5b53b96221161dc523dd205c021,6056732,2026-08-30T13:00:04,True,True,653,189,walker2d-expert-v2_tau1.5_mpi4_seed1.log,True,1216
walker2d-expert-v2_tau1.5_mpi4_seed2,ac9a75ecc4f543979ba7d6de82b6a0e5570d64467598a1ef95912c6133e1b043,6056732,2026-08-31T09:16:25,True,True,653,190,walker2d-expert-v2_tau1.5_mpi4_seed2.log,True,1216
walker2d-expert-v2_tau1.5_mpi4_seed3,e84e05389a706f2df9dd86adcde4dd2ef4096a465a5823add7f47a4c8e276551,6056732,2026-08-31T09:16:25,True,True,653,190,walker2d-expert-v2_tau1.5_mpi4_seed3.log,True,1216
walker2d-expert-v2_tau10_mpi4_seed0,d2f22df36463d906e0bcf3a4710ba316c442b774fe91fcf8068f592466f41625,6056732,2026-08-30T13:38:43,True,True,654,188,walker2d-expert-v2_tau10_mpi4_seed0.log,True,1213
walker2d-expert-v2_tau10_mpi4_seed1,61d44628adea5f94aa14229427d193a43df382f96dcf9824c57394c724c5c13a,6056732,2026-08-30T13:38:43,True,True,654,188,walker2d-expert-v2_tau10_mpi4_seed1.log,True,1213
walker2d-expert-v2_tau10_mpi4_seed2,0ec8367401c1dc4c3573a2a83cd69842f097745140526b15e0f963c2af3bb176,6056732,2026-08-31T09:55:07,True,True,654,188,walker2d-expert-v2_tau10_mpi4_seed2.log,True,1213
walker2d-expert-v2_tau10_mpi4_seed3,ce67d8bbc0471ee053d4aa6018110bec82a23c7b3207a9c820a704a9de8d1971,6056732,2026-08-31T09:55:07,True,True,654,189,walker2d-expert-v2_tau10_mpi4_seed3.log,True,1213
walker2d-expert-v2_tau12_mpi4_seed0,46dc639936c6a144d21c0f350c886d75619f5f97be3b807a9d992a7f74ceffb3,6056732,2026-08-30T13:48:24,True,True,654,190,walker2d-expert-v2_tau12_mpi4_seed0.log,True,1213
walker2d-expert-v2_tau12_mpi4_seed1,2b90d31c420b82e86bd939dc247b5d6a462d01100d8eb898fd6dccfe58c881f8,6056732,2026-08-30T13:48:24,True,True,654,188,walker2d-expert-v2_tau12_mpi4_seed1.log,True,1213
walker2d-expert-v2_tau12_mpi4_seed2,653569a65850f7a403f73f67d12a05676538278138579cab669fca0a7f10e95f,6056732,2026-08-31T10:04:46,True,True,654,189,walker2d-expert-v2_tau12_mpi4_seed2.log,True,1213
walker2d-expert-v2_tau12_mpi4_seed3,efd734396a3d5bdc0f7a8175a0dae8f5ea8b3914317f69b67c99926257170f5d,6056732,2026-08-31T10:04:45,True,True,654,197,walker2d-expert-v2_tau12_mpi4_seed3.log,True,1212
walker2d-expert-v2_tau14_mpi4_seed0,4e9d1f07c7684387a4ff77fdbd1cd063601e7efb160b658ceae6edb8ee9a8233,6056732,2026-08-30T13:58:03,True,True,654,191,walker2d-expert-v2_tau14_mpi4_seed0.log,True,1211
walker2d-expert-v2_tau14_mpi4_seed1,e4323ca574917fb19829e9c04009bf471e3298419aa7546acd4a96885da51234,6056732,2026-08-30T13:58:02,True,True,654,196,walker2d-expert-v2_tau14_mpi4_seed1.log,True,1212
walker2d-expert-v2_tau14_mpi4_seed2,cc29728aa665caee9bf69ea3c8f14c685957a298b6101e1cfcd74acfb71dbbd5,6056732,2026-08-31T10:14:24,True,True,654,195,walker2d-expert-v2_tau14_mpi4_seed2.log,True,1212
walker2d-expert-v2_tau14_mpi4_seed3,3b536c7cb516c9832456d00b860f64e94190579f7448066315549d732c151e25,6056732,2026-08-31T10:14:24,True,True,654,197,walker2d-expert-v2_tau14_mpi4_seed3.log,True,1212
walker2d-expert-v2_tau17_mpi4_seed0,04d4fac00153a8981f2436f2eec3b520698069c6c43a0d2be5b9d2e89e03df78,6056732,2026-08-30T14:07:41,True,True,654,192,walker2d-expert-v2_tau17_mpi4_seed0.log,True,1211
walker2d-expert-v2_tau17_mpi4_seed1,8d865a2bcc97bfc21b01780f2c965185401738b192fa43546427c45fd06c92dc,6056732,2026-08-30T14:07:43,True,True,654,188,walker2d-expert-v2_tau17_mpi4_seed1.log,True,1213
walker2d-expert-v2_tau17_mpi4_seed2,34b106358198ebf2fc5b41bc6ee6393f020430911f9adce0b2e7e2bf2a85350c,6056732,2026-08-31T10:24:02,True,True,654,195,walker2d-expert-v2_tau17_mpi4_seed2.log,True,1212
walker2d-expert-v2_tau17_mpi4_seed3,5152baf3f32014067c3285878b5d1e4fb8611c581b94700b82888efb6016af53,6056732,2026-08-31T10:24:02,True,True,654,193,walker2d-expert-v2_tau17_mpi4_seed3.log,True,1212
walker2d-expert-v2_tau2.5_mpi4_seed0,161c16525debb2af57f039e7a068951957a89c3bf9cb70c570104f096cfc0620,6056732,2026-08-30T13:09:44,True,True,653,191,walker2d-expert-v2_tau2.5_mpi4_seed0.log,True,1216
walker2d-expert-v2_tau2.5_mpi4_seed1,cb6de2d24d2fc2a66b5e5e69576a9378cc1e323966cb2bc51d23e326e824a1ff,6056732,2026-08-30T13:09:44,True,True,653,190,walker2d-expert-v2_tau2.5_mpi4_seed1.log,True,1216
walker2d-expert-v2_tau2.5_mpi4_seed2,dcd1872577681127990159693d913eab3decc1b76ac6b542a7cbc436dd5c4aa1,6056732,2026-08-31T09:26:05,True,True,653,191,walker2d-expert-v2_tau2.5_mpi4_seed2.log,True,1216
walker2d-expert-v2_tau2.5_mpi4_seed3,4260f9c735ae086482b91c004efb39d0dc11ea3bc395873757596451c8f70458,6056732,2026-08-31T09:26:05,True,True,653,191,walker2d-expert-v2_tau2.5_mpi4_seed3.log,True,1216
walker2d-expert-v2_tau20_mpi4_seed0,b679014b1fa5ab561f93ef341e959b191cbbf85c11e8eb74e127c4996e5463d8,6056732,2026-08-30T14:17:18,True,True,654,192,walker2d-expert-v2_tau20_mpi4_seed0.log,True,1211
walker2d-expert-v2_tau20_mpi4_seed1,a991e5aea74d337df9e168d034d92c199e90781866568502855db07d0a0f7eb0,6056732,2026-08-30T14:17:19,True,True,654,198,walker2d-expert-v2_tau20_mpi4_seed1.log,True,1212
walker2d-expert-v2_tau20_mpi4_seed2,0bc0fde1c378b981d481850f78d549da41fda236969879cba71c347b425b7daf,6056732,2026-08-31T10:33:41,True,True,654,195,walker2d-expert-v2_tau20_mpi4_seed2.log,True,1212
walker2d-expert-v2_tau20_mpi4_seed3,1dc98662f990d71bf93ab05c46e2d53abe072d95087ab21ed084eb1437c70bfd,6056732,2026-08-31T10:33:41,True,True,654,197,walker2d-expert-v2_tau20_mpi4_seed3.log,True,1212
walker2d-expert-v2_tau4_mpi4_seed0,a3b8713eecfb4504aeb210244de0f97f1118ee83089fb609b9388b6aa813e67c,6056732,2026-08-30T13:19:24,True,True,653,191,walker2d-expert-v2_tau4_mpi4_seed0.log,True,1210
walker2d-expert-v2_tau4_mpi4_seed1,c1dbbbf89ebf0ad45cecb6498163e051144476a827a59df21ba4893190dcd693,6056732,2026-08-30T13:19:24,True,True,653,190,walker2d-expert-v2_tau4_mpi4_seed1.log,True,1210
walker2d-expert-v2_tau4_mpi4_seed2,eccd585018ac63fdbeb378a8f943540c9bb7de2fce6e0d099010922d9f309573,6056732,2026-08-31T09:35:46,True,True,653,191,walker2d-expert-v2_tau4_mpi4_seed2.log,True,1210
walker2d-expert-v2_tau4_mpi4_seed3,7541a2e65b5b491f19ceb1301799f3bbf4352213d3c05af7f3a1af0e0dcce448,6056732,2026-08-31T09:35:46,True,True,653,191,walker2d-expert-v2_tau4_mpi4_seed3.log,True,1210
walker2d-expert-v2_tau7_mpi4_seed0,f954696c81cf71340de196285271e7c7d4beb03e2f9cc2462eac9ae071e28f58,6056732,2026-08-30T13:29:03,True,True,653,191,walker2d-expert-v2_tau7_mpi4_seed0.log,True,1210
walker2d-expert-v2_tau7_mpi4_seed1,2bbc9a9fbe5e145a7ce1cb2a1f2f14edc1ac86760cfad83dfa750adfcf1737f0,6056732,2026-08-30T13:29:03,True,True,653,189,walker2d-expert-v2_tau7_mpi4_seed1.log,True,1210
walker2d-expert-v2_tau7_mpi4_seed2,be2a2c5e77559cafabc258c01966ad31005a547e0f502466faaa3a96cf30cf36,6056732,2026-08-31T09:45:26,True,True,653,191,walker2d-expert-v2_tau7_mpi4_seed2.log,True,1210
walker2d-expert-v2_tau7_mpi4_seed3,367dcc70ba75b3a63447ffbdc9f083f53a284521b11b123dc887314c7fa0d734,6056732,2026-08-31T09:45:26,True,True,653,190,walker2d-expert-v2_tau7_mpi4_seed3.log,True,1210
walker2d-medium-replay-v2_tau0.05_mpi4_seed0,6cb3cc52762f7a5965f6192adeaec0f26dee98ad1a2df7d7026f5181e126e078,6056739,2026-08-30T09:54:41,True,True,661,190,walker2d-medium-replay-v2_tau0.05_mpi4_seed0.log,True,1239
walker2d-medium-replay-v2_tau0.05_mpi4_seed1,00eff49a4204de849a67fc647eb1a4d5e5d4aabebccfea107a735d395d6ee141,6056739,2026-08-30T09:54:41,True,True,661,191,walker2d-medium-replay-v2_tau0.05_mpi4_seed1.log,True,1239
walker2d-medium-replay-v2_tau0.05_mpi4_seed2,181cb8185cf15f935100cd059a42d5e7c261db99280c9dfe62bcdaffbee861a5,6056739,2026-08-31T06:12:57,True,True,661,190,walker2d-medium-replay-v2_tau0.05_mpi4_seed2.log,True,1239
walker2d-medium-replay-v2_tau0.05_mpi4_seed3,0f23757ca1f26f37ac8ec7d09795ccf061c25a14f3c72c40be505d80ec0d7bd3,6056739,2026-08-31T06:12:58,True,True,661,193,walker2d-medium-replay-v2_tau0.05_mpi4_seed3.log,True,1239
walker2d-medium-replay-v2_tau0.1_mpi4_seed0,49f1f9cb5cf555894d6f8135217afb51a4f538cb497a439d02b2759b9236190d,6056739,2026-08-30T10:04:19,True,True,660,193,walker2d-medium-replay-v2_tau0.1_mpi4_seed0.log,True,1236
walker2d-medium-replay-v2_tau0.1_mpi4_seed1,d95e588196cd8ba9e64c963220c8e2b3debfea88db2f438fc2a0f061e8e8f194,6056739,2026-08-30T10:04:19,True,True,660,193,walker2d-medium-replay-v2_tau0.1_mpi4_seed1.log,True,1236
walker2d-medium-replay-v2_tau0.1_mpi4_seed2,b1d8b6cbdac4f8734eedf596cf6db9f3680ac7f0ba7b5a8bf983526da943a967,6056739,2026-08-31T06:22:33,True,True,660,192,walker2d-medium-replay-v2_tau0.1_mpi4_seed2.log,True,1236
walker2d-medium-replay-v2_tau0.1_mpi4_seed3,a3fca45357635565b8ff326dbf95ed9e322656981e59ffd5cc1000020df14c2b,6056739,2026-08-31T06:22:34,True,True,660,191,walker2d-medium-replay-v2_tau0.1_mpi4_seed3.log,True,1236
walker2d-medium-replay-v2_tau0.2_mpi4_seed0,0007d9ea3a7d40267bf0ae2ac1b42df631aee9e5a09784932aaa5c93887f48ed,6056739,2026-08-30T10:13:58,True,True,660,189,walker2d-medium-replay-v2_tau0.2_mpi4_seed0.log,True,1236
walker2d-medium-replay-v2_tau0.2_mpi4_seed1,741ba55bb24e6818c8036a17aaaa42e76bd75cc8de67ef65758a6baac31b61d6,6056739,2026-08-30T10:13:58,True,True,660,188,walker2d-medium-replay-v2_tau0.2_mpi4_seed1.log,True,1236
walker2d-medium-replay-v2_tau0.2_mpi4_seed2,8ace2e5c2865fc16d88ba370ddf755d6d35acbddf978021ce658b770adf99807,6056739,2026-08-31T06:32:12,True,True,660,193,walker2d-medium-replay-v2_tau0.2_mpi4_seed2.log,True,1236
walker2d-medium-replay-v2_tau0.2_mpi4_seed3,9e3959b28a8395f93db68731620c1a1baeec83a3198ff02b26928aa690408041,6056739,2026-08-31T06:32:12,True,True,660,192,walker2d-medium-replay-v2_tau0.2_mpi4_seed3.log,True,1236
walker2d-medium-replay-v2_tau0.4_mpi4_seed0,551c573bb16d560ca35d8fca28430389da31290083d418b40cdfcc5d85172f4c,6056773,2026-08-30T10:25:45,True,True,660,191,walker2d-medium-replay-v2_tau0.4_mpi4_seed0.log,True,1366
walker2d-medium-replay-v2_tau0.4_mpi4_seed1,b2a0fa715e55d5705190506203af24dd0e31dab8026268c89f84dd27108f0802,6056773,2026-08-30T10:25:45,True,True,660,191,walker2d-medium-replay-v2_tau0.4_mpi4_seed1.log,True,1366
walker2d-medium-replay-v2_tau0.4_mpi4_seed2,370bc15a5bbcfb10f768371c02ccc12406aa070d200ebe79e88d2df110eacc9f,6056739,2026-08-31T06:41:51,True,True,660,192,walker2d-medium-replay-v2_tau0.4_mpi4_seed2.log,True,1236
walker2d-medium-replay-v2_tau0.4_mpi4_seed3,080ee743d03e2563c14b004441aaf7e09fa458895711b8749e86dffbebd774b5,6056739,2026-08-31T06:41:51,True,True,660,190,walker2d-medium-replay-v2_tau0.4_mpi4_seed3.log,True,1236
walker2d-medium-replay-v2_tau0.7_mpi4_seed0,2a536995e878cc3d96ec18a9ed8bceb2221cc3c07b2cc28b714ee368318f8ced,6056739,2026-08-30T10:35:23,True,True,660,190,walker2d-medium-replay-v2_tau0.7_mpi4_seed0.log,True,1236
walker2d-medium-replay-v2_tau0.7_mpi4_seed1,f78771651ae4250fa8c53142f7068ed52009870276dce27399e9d518c0ab8a59,6056739,2026-08-30T10:35:23,True,True,660,189,walker2d-medium-replay-v2_tau0.7_mpi4_seed1.log,True,1236
walker2d-medium-replay-v2_tau0.7_mpi4_seed2,74e6a2386888f09ada7a95280554fb75138178921b73b43697819bd48db3a857,6056739,2026-08-31T06:51:30,True,True,660,192,walker2d-medium-replay-v2_tau0.7_mpi4_seed2.log,True,1236
walker2d-medium-replay-v2_tau0.7_mpi4_seed3,1b8f1d9d483f2e0c0a052756caf634605ce83d70ffd1820e484bb17d98df7af8,6056739,2026-08-31T06:51:30,True,True,660,190,walker2d-medium-replay-v2_tau0.7_mpi4_seed3.log,True,1236
walker2d-medium-replay-v2_tau1.5_mpi4_seed0,5e02b497ce4b049eb76307ce8526ac3e135e24415d23b2c8b22fbd4b11464764,6056739,2026-08-30T10:45:00,True,True,660,190,walker2d-medium-replay-v2_tau1.5_mpi4_seed0.log,True,1236
walker2d-medium-replay-v2_tau1.5_mpi4_seed1,46af49280391d2c54a8bb796b15af3ac5e1bbff44c76af6b7303009280d32951,6056739,2026-08-30T10:45:01,True,True,660,187,walker2d-medium-replay-v2_tau1.5_mpi4_seed1.log,True,1236
walker2d-medium-replay-v2_tau1.5_mpi4_seed2,e5fc04c1845faa5a3ca6659bff8390922239a712ffa04d333c1e604566e47232,6056739,2026-08-31T07:01:11,True,True,660,190,walker2d-medium-replay-v2_tau1.5_mpi4_seed2.log,True,1236
walker2d-medium-replay-v2_tau1.5_mpi4_seed3,cbbaae092fb650200c450f6e0588ac2cda6061ffe0f19cbbf9d822246ffa0149,6056739,2026-08-31T07:01:11,True,True,660,187,walker2d-medium-replay-v2_tau1.5_mpi4_seed3.log,True,1236
walker2d-medium-replay-v2_tau10_mpi4_seed0,86f45fc4d787f55e360caafd270e33fb2fd510b4b2462e17f6faa6f5334ff2ed,6056739,2026-08-30T11:23:33,True,True,661,188,walker2d-medium-replay-v2_tau10_mpi4_seed0.log,True,1233
walker2d-medium-replay-v2_tau10_mpi4_seed1,672f140f16932a4a85339d30e132cced2d7d7125b6ebdb77d7e679fc5ff09bc4,6056739,2026-08-30T11:23:33,True,True,661,188,walker2d-medium-replay-v2_tau10_mpi4_seed1.log,True,1233
walker2d-medium-replay-v2_tau10_mpi4_seed2,dab23ef36d64dd438bfa55264d6eb3c93e262efef1ada936b515af526ba1d4b7,6056739,2026-08-31T07:39:48,True,True,661,184,walker2d-medium-replay-v2_tau10_mpi4_seed2.log,True,1233
walker2d-medium-replay-v2_tau10_mpi4_seed3,307829571c702608593b6f6f04c97e159a67ad07431b2185e993dbd3e2c24712,6056739,2026-08-31T07:39:48,True,True,661,188,walker2d-medium-replay-v2_tau10_mpi4_seed3.log,True,1233
walker2d-medium-replay-v2_tau12_mpi4_seed0,498b498595ca19a4637066ac388b537ba10730130a71faf017eab020312cfdb4,6056739,2026-08-30T11:33:11,True,True,661,188,walker2d-medium-replay-v2_tau12_mpi4_seed0.log,True,1232
walker2d-medium-replay-v2_tau12_mpi4_seed1,fe465f618a9117dad6c9db31bd93e43fc91086e6b87bc3d8031ca9c065fa1cb5,6056739,2026-08-30T11:33:12,True,True,661,187,walker2d-medium-replay-v2_tau12_mpi4_seed1.log,True,1233
walker2d-medium-replay-v2_tau12_mpi4_seed2,45d69e431c0173f11b70fb084af37de100b08119b764034cff0440c8330e5ac5,6056739,2026-08-31T07:49:26,True,True,661,183,walker2d-medium-replay-v2_tau12_mpi4_seed2.log,True,1233
walker2d-medium-replay-v2_tau12_mpi4_seed3,05a0e44fb3def8e170b89a3b71c22666e7e500038ca2e80cade03d126971b9ab,6056739,2026-08-31T07:49:27,True,True,661,189,walker2d-medium-replay-v2_tau12_mpi4_seed3.log,True,1233
walker2d-medium-replay-v2_tau14_mpi4_seed0,9c56b8e137046da811220b8caa33d43c57787b3a59398552b6b4c0ea1b1a4d6f,6056739,2026-08-30T11:42:48,True,True,661,188,walker2d-medium-replay-v2_tau14_mpi4_seed0.log,True,1232
walker2d-medium-replay-v2_tau14_mpi4_seed1,3f0d9bd9cee0254c0c4e095c65c97046e8fd607246c15d4ef97fb63dda2ca8a1,6056739,2026-08-30T11:42:49,True,True,661,186,walker2d-medium-replay-v2_tau14_mpi4_seed1.log,True,1233
walker2d-medium-replay-v2_tau14_mpi4_seed2,41cb7056f8b2fe70a67c7a3ed90ac3a20af2b0c791f38c7d68d9bc18d49e1a48,6056739,2026-08-31T07:59:05,True,True,661,187,walker2d-medium-replay-v2_tau14_mpi4_seed2.log,True,1233
walker2d-medium-replay-v2_tau14_mpi4_seed3,6aa466a3a52ba1657235fbc0681108be41d5262556edcf839103517659866c64,6056739,2026-08-31T07:59:06,True,True,661,188,walker2d-medium-replay-v2_tau14_mpi4_seed3.log,True,1233
walker2d-medium-replay-v2_tau17_mpi4_seed0,62166677f7972b0c53264c823fb43c12a0ecb72ca56b05f11a716ad1ff25184a,6056739,2026-08-30T11:52:25,True,True,661,186,walker2d-medium-replay-v2_tau17_mpi4_seed0.log,True,1233
walker2d-medium-replay-v2_tau17_mpi4_seed1,b2c8f878872283bdecdf4ef92f006c832860e1e53e68661605c97187a1b934d7,6056739,2026-08-30T11:52:26,True,True,661,187,walker2d-medium-replay-v2_tau17_mpi4_seed1.log,True,1233
walker2d-medium-replay-v2_tau17_mpi4_seed2,f052c8ac7303111ed32a101c0f215215a0a325a3a56da62b61022e118dca0cdd,6056739,2026-08-31T08:08:45,True,True,661,185,walker2d-medium-replay-v2_tau17_mpi4_seed2.log,True,1233
walker2d-medium-replay-v2_tau17_mpi4_seed3,82872a010ad28787930cf40b4bf0c329f610b0e62293a22cb1fda604ec2fe3fc,6056739,2026-08-31T08:08:45,True,True,661,186,walker2d-medium-replay-v2_tau17_mpi4_seed3.log,True,1233
walker2d-medium-replay-v2_tau2.5_mpi4_seed0,69dd2dcc3cc241309bf9b995add4e1fe528bd5d55ad49024c38ef41af6bfca21,6056739,2026-08-30T10:54:38,True,True,660,189,walker2d-medium-replay-v2_tau2.5_mpi4_seed0.log,True,1236
walker2d-medium-replay-v2_tau2.5_mpi4_seed1,9294fa1ae409a392a13928a0034b54c690fe9fcc5695e39e699ba6f42d006240,6056739,2026-08-30T10:54:39,True,True,660,188,walker2d-medium-replay-v2_tau2.5_mpi4_seed1.log,True,1236
walker2d-medium-replay-v2_tau2.5_mpi4_seed2,18c5854a77131c71867d1b06ff6014c3fd9041eea28dff2bff5a455c5274870e,6056739,2026-08-31T07:10:50,True,True,660,186,walker2d-medium-replay-v2_tau2.5_mpi4_seed2.log,True,1236
